student_id,sentence_id,audio_file,mel_file,ground_truth,transcript,wer,cer,fluency_label,fluency_label_wer,length_class,duration_s,speech_duration_s,hesitation_count,mean_pause_s,zcr,energy_variance,chars_per_sec
S048,019,S048_019.wav,S048_019_mel.npy,පසු කලෙක ඔවුහු බයිසිකල් වැඩ වැඩපොළක් ඇරඹූහ,පසු කාලයේදී ඔහු ඔහු භයිසි කලෙන් වැටපොලක් වැටපුලක් කරන්පුවේය.,1.0,0.6944,2,2,long,5.696,5.184,0,0.0,0.0961,0.00242,6.944
S048,020,S048_020.wav,S048_020_mel.npy,දැන් හැමෝම වාඩිවෙන්න,දැන් හැම්ම වාදිවෙන,0.6667,0.2222,1,2,short,1.856,1.536,1,0.16,0.0863,0.00262,11.719
S048,021,S048_021.wav,S048_021_mel.npy,අපි ඊළඟ දවසේ තවත් සෙල්ලමක් කරමු,ඒල අපි එල්ලක දම්සේ තවත් යළනක්කමු,0.8333,0.5385,2,2,long,2.944,2.752,0,0.0,0.088,0.001509,9.448
S048,022,S048_022.wav,S048_022_mel.npy,මේ සිහින අප නින්දේ දී දකින සිහින නම් නොවේ,මේ මේ හිනෙන අපි ඉඳදකින සිහින මෙයි නම් නොවේ,0.6667,0.4545,2,2,long,5.483,4.651,2,0.32,0.1075,0.00143,7.096
S048,023,S048_023.wav,S048_023_mel.npy,ඇගේ ගම ගිංතොට ය,ඇරගේ ගමකින්තට,1.0,0.5,2,2,short,1.707,1.547,0,0.0,0.084,0.002834,7.759
S048,024,S048_024.wav,S048_024_mel.npy,මේ පුංචි දැරිය ඇගේ ප්‍රියතම වැඩිහිටි නෑදෑයා ගැන පසු කලෙක එසේ කීවාය,මේ පුන්ත්සි දැරියා අපේ ප්‍රියතම පැටිටියන් නැදෑයන් ගැන පසු කළන එසේ කීවයි.,0.5833,0.3818,2,2,long,6.592,5.888,2,0.176,0.092,0.002322,9.341
S048,025,S048_025.wav,S048_025_mel.npy,පින්තූර මගින් කතා කීම ඈත කාලයේ සිට පැවත එන ක්‍රමයකි,පින්තූරමගෙන් කතා කිරීම ඈත කත්ෂේ ගාලේ සිට පැවැති එය ප්‍රියතන්,0.8,0.4048,2,2,long,5.995,5.035,3,0.181,0.0967,0.005793,8.342
S048,026,S048_026.wav,S048_026_mel.npy,මකුළුවා තණ බිස්සේ හැංගුනා,මමකුළුවත් අනුවිස්ස එහෙංගුණ,1.0,0.4091,2,2,short,1.792,1.792,0,0.0,0.1396,0.004017,12.277
S048,027,S048_027.wav,S048_027_mel.npy,එළියේ ලස්සන ගැහැණු ළමයෙක් හිටගෙන හිටියා,එළියේ සිලම් ලසනන ලැනු ලමේ සිටගෙන සිටියා,1.0,0.3824,2,2,long,5.355,4.619,2,0.32,0.1038,0.004706,7.361
S048,028,S048_028.wav,S048_028_mel.npy,අතරමගදී ඉතාම භයානක දෙයක් සිදුවුණා,අතර මැගිතියේ තාම භයානික දෙයක්සිත වුණා,1.0,0.3103,1,2,short,2.816,2.688,0,0.0,0.079,0.001816,10.789
S048,029,S048_029.wav,S048_029_mel.npy,සර්පයා මහා විශාලෙට කට ඇරියා,සර්පයෙක් මහා විශාලයෙන් කටාරියක්,0.8,0.3913,2,2,short,2.411,2.272,0,0.0,0.0878,0.003649,10.123
S048,030,S048_030.wav,S048_030_mel.npy,ටිකක් හිතලා බලන්නකෝ,ටිකක් ඉතරා බලන්නකෝ තම්,0.6667,0.3529,2,2,short,1.749,1.589,0,0.0,0.0812,0.002225,10.696
S048,031,S048_031.wav,S048_031_mel.npy,තනියෙන් ලියන්න,අන්යම රියන්න,1.0,0.4615,2,2,short,1.195,0.992,0,0.0,0.0579,0.004574,13.105
S048,032,S048_032.wav,S048_032_mel.npy,පස්වැනි ගුණාංගය,පස් එනි ගුළාංක,1.0,0.3571,2,2,short,1.451,1.28,0,0.0,0.0832,0.004059,10.938
S048,033,S048_033.wav,S048_033_mel.npy,බරණැස් නුවර සිටුවරයෙක් වාසය කළේය,බරණැස් නොවර තුරේ පහසේ කළා.,0.8,0.5,2,2,short,2.901,2.496,1,0.192,0.0989,0.003843,11.218
S048,034,S048_034.wav,S048_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,නායක සිටුතුමනි මෙය මෙසේ පිළිතුර දුන්නත්,1.0,0.4444,2,2,short,4.139,3.659,2,0.208,0.1035,0.002277,7.38
S048,035,S048_035.wav,S048_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තේරවිලි පර්කකි හිපයක් තිබේ.,0.5,0.087,0,2,short,2.261,1.973,1,0.256,0.0771,0.003947,11.655
S048,036,S048_036.wav,S048_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපේ සිහියා කතන්දර කීමට සමැතෙකි.,0.4,0.1739,1,1,short,2.496,2.432,0,0.0,0.1035,0.002444,9.457
S048,037,S048_037.wav,S048_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,අපි මේ අය අතරමකදී අම්බලමක නතර වුනා,0.3333,0.16,1,1,long,4.075,3.787,1,0.288,0.0992,0.001134,6.602
S048,038,S048_038.wav,S048_038_mel.npy,හරි අපූරු කතාවක්,හරි අපූරු කතාව,0.3333,0.1429,1,1,short,1.152,1.152,0,0.0,0.069,0.003878,12.153
S048,039,S048_039.wav,S048_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කට්සාගේක රෙරහතර දංවගේ,1.0,0.5,2,2,short,2.517,2.336,0,0.0,0.1033,0.003348,12.842
S048,040,S048_040.wav,S048_040_mel.npy,මුල් ගුරුතුමා කීවේය,මොල් ගරතමා කීවේය.,0.6667,0.2353,1,2,short,2.005,1.888,0,0.0,0.0916,0.00701,9.004
S048,041,S048_041.wav,S048_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,අද පුස්ත කාලය පන්තියක් කරුම,0.75,0.1364,1,2,short,2.091,1.952,0,0.0,0.0836,0.003764,11.27
S048,042,S048_042.wav,S048_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,ගමම ගල්පල් එයක් ඇලී ජීවත් වුනෙමි.,0.6,0.2174,1,2,short,3.733,3.616,0,0.0,0.0996,0.004381,6.361
S048,043,S048_043.wav,S048_043_mel.npy,බෙලි කටුව කතා කරයි,බේද්කටව තතා කැකෙන්නේ,1.0,0.8,2,2,short,1.792,1.6,0,0.0,0.0995,0.005234,9.375
S048,044,S048_044.wav,S048_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සතියන්තයෙන් නිමාඩවෙබින් ගෙදර ගියා,0.8333,0.5333,2,2,long,3.008,2.496,1,0.192,0.0937,0.003404,12.019
S048,045,S048_045.wav,S048_045_mel.npy,මොනවාද ඒවායේ නම්,මොනවද ඒ වායේ නම්,1.0,0.0714,0,2,short,2.176,2.048,0,0.0,0.0948,0.004024,6.836
S048,046,S048_046.wav,S048_046_mel.npy,නංගි උත්තර දුන්නා,නංගේ උතර දොන්නා,1.0,0.2667,1,2,short,1.429,1.28,0,0.0,0.0717,0.004008,11.719
S048,047,S048_047.wav,S048_047_mel.npy,පාර කියන අත්තම්මා,පාර කියන අතම්ම.,0.3333,0.2,1,1,short,1.749,1.376,0,0.0,0.0986,0.003059,10.901
S048,048,S048_048.wav,S048_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,ඇයගේ කැපෙයෙන් පුදුමා කාරක්,1.0,0.35,1,2,short,1.941,1.813,0,0.0,0.0806,0.001693,11.029
S048,049,S048_049.wav,S048_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරිම,0.1667,0.0303,0,1,long,4.864,4.32,2,0.24,0.0995,0.002057,7.639
S048,050,S048_050.wav,S048_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,අපි අපි මේ වන විට අපැය දුළහක වැඩ කරන පැය දුළහක් විවේකයක් අත්තා,0.5833,0.2791,1,2,long,7.104,6.048,2,0.432,0.092,0.001744,7.11
S048,051,S048_051.wav,S048_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අපි කවුරුත් පුතමයම් උපත් කරමින් ඈට පනාවක්,0.8571,0.2812,1,2,long,5.269,4.192,1,0.8,0.106,0.002078,7.634
S048,052,S048_052.wav,S048_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,සුගන්ද ඇන්පු පුෂ්පයෝ අපගේ මිතුරෝය ගැහි,1.0,0.4516,2,2,short,4.629,3.797,2,0.416,0.0906,0.003625,8.164
S048,053,S048_053.wav,S048_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,ගංගාවේ අපකේ ස්වයුරවාය තිබ්,1.0,0.4545,2,2,short,2.539,2.368,0,0.0,0.0919,0.004548,9.291
S048,054,S048_054.wav,S048_054_mel.npy,නංගී මට නොදී කිසිවක් නොකනවා ඇතැයි මට සිතේ,නගී මට නොද කිසිම දෙයක් නොකියා ඇය සිත් ඇයට් ස්ථා ගත්තේය.,1.0,0.6765,2,2,long,5.888,4.864,4,0.208,0.1043,0.002438,6.99
S048,055,S048_055.wav,S048_055_mel.npy,නංගි උදේ පාන්දරින්ම නැගිටියි,මානන්ගේ උදෙන්ම නැගින්ටේය,1.0,0.64,2,2,short,3.029,2.613,1,0.288,0.0959,0.003445,9.566
S048,056,S048_056.wav,S048_056_mel.npy,ඈ මා ගෙදර යන විට අසනු ඇත,එය මතකෙතර යන විට අසනුවත,0.7143,0.3333,1,2,long,3.819,3.296,1,0.352,0.1247,0.004904,5.461
S048,057,S048_057.wav,S048_057_mel.npy,ගොවිතැන සඳහා භාවිත වන උපකරණ එකින් එක විස්තර කරද්දී ළමයි සාවධානව අසා සිටියහ,දෝවිතාන්න සඳහාග් වාවිතාවන උපකරන එකෙනෙකට එක විස්තර කරනත්ති ළමයි සක්‍රතානයක අසා සිටියහ.,0.5385,0.3871,2,2,long,8.832,8.192,3,0.181,0.0955,0.003218,7.568
S048,058,S048_058.wav,S048_058_mel.npy,ළමයි පොල්තෙල් හිඳීමට භාවිත කරන සෙක්කුව අසලට රැස් වූහ,ළමයි පොල් තෙල් ඊදීමට භාවිතා කරන සෙක්ව අසලක රැස්වූව,0.8889,0.1818,1,2,long,6.144,5.184,3,0.309,0.0882,0.002691,8.488
S048,059,S048_059.wav,S048_059_mel.npy,ඒ ගොල්ලන්ට අලුත් ක්‍රමයක් හොයා ගන්න වෙනවා,ඒ ගොල්ලන්ට අමිතු ක්‍රමයක් කොයා ගලන වෙනවා.,0.4286,0.1714,1,2,long,3.712,3.296,1,0.224,0.0881,0.005311,10.619
S048,060,S048_060.wav,S048_060_mel.npy,බොහෝ දෙනෙක් මම එනතුරු බලා ගෙන හිටියා,බොහෝ දෙනෙක් මම නැතුරු බලාසිටිය,0.5714,0.2333,1,2,long,2.347,2.112,0,0.0,0.0846,0.002277,14.205
S048,061,S048_061.wav,S048_061_mel.npy,මට ආරංචි වුණා රජතුමාගේ ගුහාව ළඟ අනතුරක් කියලා,මම ආරණය.මට ආරණන්චි වුණා රජටුමාගේ ගුහාව ලගානතුරක් කියල.,0.875,0.3421,1,2,long,4.8,4.416,1,0.224,0.0916,0.002762,8.605
S048,062,S048_062.wav,S048_062_mel.npy,පැය අටකට පසු ඔවුන්ට පියාපත් සලන හඬක් ඇසිණි,පැය අටගට පසු ඔහුන්ගේ පියාපත් සලන් හඬක් ඇසි,0.5,0.2,1,2,long,4.565,3.808,1,0.256,0.1196,0.003722,9.191
S048,063,S048_063.wav,S048_063_mel.npy,මිනිසුන් ගැන විස්තර දැනගන්න බොහෝ ක්‍රම තියෙනවා,මිනසින් ගැන විස්තර කරන ගනැ ගන්න බොහෝ ක්‍රමතියනව.,0.8571,0.225,1,2,long,5.781,5.088,2,0.224,0.0941,0.002755,7.862
S048,064,S048_064.wav,S048_064_mel.npy,ඔබට දින හතරක් දෙමි,මම් ඔබට දින හතරක් දෙමි,0.25,0.2,1,1,short,2.347,2.112,0,0.0,0.0812,0.003252,7.102
S048,065,S048_065.wav,S048_065_mel.npy,ඇදුරුතුමා බෙහෙවින් සතුටට පත් විය,ගොව ඇතුරු තුමාම් විප්‍යෙහෙවින් සතුටට පත් විය.,0.8,0.4286,2,2,short,3.627,3.264,0,0.0,0.0865,0.003079,8.578
S048,066,S048_066.wav,S048_066_mel.npy,ඔබට පේන්නේ කුමක්දැයි මම ඇසුවෙමි,ඔවුන් පෙනෙන්නේ කුමක්දැයි මම සිත් ඇසුවෙමි,0.6,0.4074,2,2,short,3.413,3.029,1,0.288,0.0973,0.003614,8.913
S048,067,S048_067.wav,S048_067_mel.npy,මෙතැන තමයි හොඳම තැන,එතැන විතැන සිට තමන් හොඳම තැන,1.0,0.6875,2,2,short,4.416,4.064,1,0.224,0.0972,0.003279,3.937
S048,068,S048_068.wav,S048_068_mel.npy,ඇය කාචය සකස් කර නැවත බැලූවාය,එය කාචෙය සකස් කර නැමත බැලුවාය,0.6667,0.1739,1,2,long,5.909,4.896,1,0.672,0.1022,0.003039,4.698
S049,001,S049_001.wav,S049_001_mel.npy,යාළුවෝ හැමදෙනාම නිදහස් උත්සවය බැලුවා,යාළුවෝ හැමුදෙනාම නිදක් පැර්වා,0.8,0.375,2,2,short,3.413,2.272,2,0.496,0.0758,0.005128,14.085
S049,002,S049_002.wav,S049_002_mel.npy,කවිඳු යාළුවොත් එක්ක මිදුලේ සෙල්ලම් කරමින් සිටියා,කවිදු ආළුවොත් එක් මිදොළෙක් ලක් ප්‍රමින් සිටියා,0.8571,0.2857,1,2,long,3.712,2.816,1,0.192,0.0788,0.007361,14.915
S049,003,S049_003.wav,S049_003_mel.npy,අපේ රටේ නිදහස් උත්සවය,අපේ එයට නිදාත්‍ය එනවේ,0.75,0.5556,2,2,short,2.197,1.696,0,0.0,0.0755,0.004366,10.613
S049,004,S049_004.wav,S049_004_mel.npy,මම කෝෂය ඇතුලේ සති දෙකක් විතර හිටියා,මම කෝට්‍රයේ තුයේ සති දෙකක්තර ඉඩියා,0.7143,0.3793,2,2,long,3.285,2.592,1,0.16,0.0854,0.003445,11.188
S049,005,S049_005.wav,S049_005_mel.npy,පොත් කියවීමෙන් මිනිසා සම්පූර්ණ වේ,පොත් කියවීමෙන් මේසා තක්න්වේ,0.6,0.3103,1,2,short,2.645,2.24,0,0.0,0.0883,0.00435,12.946
S049,006,S049_006.wav,S049_006_mel.npy,මුහුද හරිම ලස්සනයි,මුහුදහටිම ලක්සනයි,1.0,0.125,1,2,short,1.771,1.312,0,0.0,0.072,0.00306,12.195
S049,007,S049_007.wav,S049_007_mel.npy,හැමෝම එකට අත් අල්ලා ගන්න,ඇමෝම එකටත් තල්ලා ගන්න,0.8,0.2,1,2,short,2.347,1.856,0,0.0,0.0887,0.005738,10.776
S049,008,S049_008.wav,S049_008_mel.npy,මම එහෙනම් නාගෙන එන්නම්,මම එනම් නම් ගෙන එන්නම්,0.75,0.2105,1,2,short,2.112,1.632,0,0.0,0.0694,0.004705,11.642
S049,009,S049_009.wav,S049_009_mel.npy,අපි අද පොල් කැඩුවා,අපි අද පොල් ඇඩුව,0.25,0.2,1,1,short,1.984,1.44,0,0.0,0.0912,0.00744,10.417
S049,010,S049_010.wav,S049_010_mel.npy,"ඇයි හිනා වෙන්නේ, මට රජ වෙන්න බැරිද",ඇයි හිනාවෙන්නෙ මට රජ වෙන්න බැරිද?,0.2857,0.037,0,1,long,3.136,2.56,0,0.0,0.0998,0.004961,10.938
S049,011,S049_011.wav,S049_011_mel.npy,දුව සටහන් පොතේ මොනවාද ලියා ගත්තේ,දුව සඩහන්පොතේ මොනොවේ දියාගත්තේ,0.8333,0.1481,1,2,long,3.072,2.592,0,0.0,0.0855,0.003617,10.417
S049,012,S049_012.wav,S049_012_mel.npy,ඉතින් මෙච්චර පරක්කු වුනේ ඇයි,තිබ් එත්චර පරක්මු නේයැයි,1.0,0.4167,2,2,short,2.475,1.792,0,0.0,0.0929,0.006343,13.393
S049,013,S049_013.wav,S049_013_mel.npy,දවසක් අම්මා අශ්ව පැටියාගෙන් උදව්වක් ඉල්ලුවා,දවසකම් ආශ්‍රකයිනු දවවා කිලුවා,1.0,0.5526,2,2,long,3.605,2.912,1,0.32,0.1069,0.004452,13.049
S049,014,S049_014.wav,S049_014_mel.npy,ඔය ගඟ හරි ගැඹුරුයි,වේගංග හරි ගැඹුරුයි,0.5,0.2667,1,2,short,1.963,1.504,0,0.0,0.0795,0.004355,9.973
S049,015,S049_015.wav,S049_015_mel.npy,අශ්ව පැටියා ඉක්මනින් ගෙදර එනවා දැකලා අම්මා පුදුම වුනා,ප්‍රශ්‍ර පැටියා ඉග්‍රයින් කෙදරෙන්න දැක්සා ප්‍රමවුණා,0.8889,0.4889,2,2,long,4.309,3.04,1,0.416,0.0738,0.003265,14.803
S049,016,S049_016.wav,S049_016_mel.npy,"සිටුතුමනි, අපට අනුකම්පා කරනු මැනවි",සිතුතුරණිය ඔබ අපට අනුකම්පා කරනු මැනවි.,0.4,0.1724,1,1,short,4.224,3.488,1,0.352,0.0909,0.004268,8.601
S049,017,S049_017.wav,S049_017_mel.npy,බරෙන් වැඩි වන්නේ ගසක මුල කොටසද,බරින් වැඩි වන්නේ ගස්ත මුලකොට සද,0.6667,0.12,1,2,long,2.795,2.4,0,0.0,0.0872,0.008221,10.417
S049,018,S049_018.wav,S049_018_mel.npy,රයිට් සහෝදරයන්ගේ පියා ඔවුන් පුංචිකාලයේ දී කඩදාසි සහ රබර් පටිවලින් සෙල්ලම් අහස් යානා තනා දුන්නේය,රයිට් සහෝදරයන්ගේම් පියා ඔවුන් උන්සාලයේදී පඩදාත් සහ රබල් පටිවරි ප්‍යක්තනා දුන්නේය.,0.6667,0.3457,1,2,long,9.835,6.411,7,0.398,0.0966,0.00304,12.635
S049,020,S049_020.wav,S049_020_mel.npy,දැන් හැමෝම වාඩිවෙන්න,නැමම වාඩි වෙන්න,1.0,0.2778,1,2,short,1.856,1.44,0,0.0,0.0744,0.003483,12.5
S049,021,S049_021.wav,S049_021_mel.npy,අපි ඊළඟ දවසේ තවත් සෙල්ලමක් කරමු,අපි රඟදවස තවත්ස එළමක්‌කරමු.,0.8333,0.2692,1,2,long,2.795,2.336,0,0.0,0.0938,0.006521,11.13
S049,022,S049_022.wav,S049_022_mel.npy,මේ සිහින අප නින්දේ දී දකින සිහින නම් නොවේ,මේ සිහින පෙයි නින්දේදීය දකින සිහින නම් නොවේ.,0.3333,0.1515,1,1,long,3.52,3.2,0,0.0,0.0928,0.006389,10.312
S049,023,S049_023.wav,S049_023_mel.npy,ඇගේ ගම ගිංතොට ය,ඇගේ ගම ගින් ගින් තොටය.,0.75,0.5,2,2,short,3.051,2.624,0,0.0,0.0866,0.0065,4.573
S049,024,S049_024.wav,S049_024_mel.npy,මේ පුංචි දැරිය ඇගේ ප්‍රියතම වැඩිහිටි නෑදෑයා ගැන පසු කලෙක එසේ කීවාය,මේ පුණ්චිදරිය ඇගී ප්‍රියතුනු වැඩියටි නෑදා යාගෙනුන් පස් කලක එසේ කීවාය.,0.75,0.2909,1,2,long,5.419,4.96,0,0.0,0.0872,0.002204,11.089
S049,025,S049_025.wav,S049_025_mel.npy,පින්තූර මගින් කතා කීම ඈත කාලයේ සිට පැවත එන ක්‍රමයකි,පින්තූර මගින්සා කීමෙන් හෑත කාලයේ ත්ට ප්‍රවෙත්ත එන ප්‍රමයෙකී,0.7,0.4286,2,2,long,6.229,4.245,5,0.288,0.0894,0.006661,9.893
S049,026,S049_026.wav,S049_026_mel.npy,මකුළුවා තණ බිස්සේ හැංගුනා,ඉමකුවා තන පිස්සේ හෙංගුණ,0.75,0.2727,1,2,short,2.304,2.08,0,0.0,0.0758,0.005675,10.577
S049,027,S049_027.wav,S049_027_mel.npy,එළියේ ලස්සන ගැහැණු ළමයෙක් හිටගෙන හිටියා,එදිය රස්තනි ඇනුරම් එක්ටගෙන ඉයා,1.0,0.5,2,2,long,3.008,2.336,1,0.16,0.0779,0.007513,14.555
S049,028,S049_028.wav,S049_028_mel.npy,අතරමගදී ඉතාම භයානක දෙයක් සිදුවුණා,තර මගති තම් භයානක දෙයක් දුදු වුණා,1.0,0.2759,1,2,short,3.712,2.592,1,0.384,0.098,0.005375,11.188
S049,029,S049_029.wav,S049_029_mel.npy,සර්පයා මහා විශාලෙට කට ඇරියා,සල්පය මග විශාලෙට කටැරියා,0.8,0.2174,1,2,short,4.224,2.752,2,0.464,0.1086,0.005008,8.358
S049,030,S049_030.wav,S049_030_mel.npy,ටිකක් හිතලා බලන්නකෝ,ටිකක් ඉතල බලන්නකො,0.6667,0.2353,1,2,short,2.069,1.728,0,0.0,0.0852,0.008223,9.838
S049,031,S049_031.wav,S049_031_mel.npy,තනියෙන් ලියන්න,සනියෙන් දියන්න,1.0,0.1538,1,2,short,1.813,1.44,0,0.0,0.0728,0.005945,9.028
S049,032,S049_032.wav,S049_032_mel.npy,පස්වැනි ගුණාංගය,පස්තෙනි ගුණාන්ගේ,1.0,0.3571,2,2,short,2.517,1.664,0,0.0,0.0771,0.006305,8.413
S049,033,S049_033.wav,S049_033_mel.npy,බරණැස් නුවර සිටුවරයෙක් වාසය කළේය,පරණ්නස් නොන්ටුවරේ ග්‍රවසය කද්ය,1.0,0.5714,2,2,short,3.307,2.464,2,0.176,0.0843,0.005553,11.364
S049,034,S049_034.wav,S049_034_mel.npy,නායකතුමා මෙසේ පිළිතුරු දුන්නේය,නායක සිටුදු දුමා මෙසේ ප්‍රිසුලු දුන්නේය.,1.0,0.4444,2,2,short,3.072,2.752,0,0.0,0.1378,0.005543,9.811
S049,035,S049_035.wav,S049_035_mel.npy,තේරවිලි වර්ග කිහිපයක් තිබේ,තෙරවින් වර්ය කිහෙපයක් තිබේ.,0.75,0.2174,1,2,short,2.496,2.08,0,0.0,0.0862,0.005077,11.058
S049,036,S049_036.wav,S049_036_mel.npy,අපේ සීයා කතන්දර කීමට සමතෙකි,අපේ සියක් තන්දර කීමිට සමතෙකි.,0.6,0.1739,1,2,short,3.285,2.624,1,0.448,0.0961,0.002966,8.765
S049,037,S049_037.wav,S049_037_mel.npy,මේ අය අතරමගදී අම්බලමක නතර වුණා,මේ අය අතර මඟදී අම්බයුමක නතර වුණා.,0.5,0.12,1,2,long,4.523,3.936,0,0.0,0.0867,0.002872,6.352
S049,038,S049_038.wav,S049_038_mel.npy,හරි අපූරු කතාවක්,පරිය පූරු කතාවක්.,0.6667,0.1429,1,2,short,1.835,1.44,0,0.0,0.1052,0.005256,9.722
S049,039,S049_039.wav,S049_039_mel.npy,කටුස්සාගේ කරේ රත්තරන් බැන්දා වගෙයි,කටුස්සාගෙ කරේ රත්තරම් බැන්ද වගේ,0.8,0.2,1,2,short,3.008,2.4,0,0.0,0.1011,0.003388,12.5
S049,040,S049_040.wav,S049_040_mel.npy,මුල් ගුරුතුමා කීවේය,මොගුරුත්මා කීවේය,0.6667,0.2353,1,2,short,2.176,1.792,0,0.0,0.0823,0.003747,9.487
S049,041,S049_041.wav,S049_041_mel.npy,අද පුස්තකාල පන්තියක් කරමු,අද පුස්ථකාල පංතියක් කරමු,0.25,0.0909,0,1,short,2.88,2.144,0,0.0,0.0827,0.008449,10.261
S049,042,S049_042.wav,S049_042_mel.npy,මම ගල්පරයක ඇලී ජීවත් වුනෙමි,මම ගල් පරයක ඇගේ ඇලී ජීවත්තුනෙමි.,1.0,0.1739,1,2,short,3.541,3.008,1,0.16,0.0796,0.006156,7.646
S049,043,S049_043.wav,S049_043_mel.npy,බෙලි කටුව කතා කරයි,බෙරි කටුව කතාකරයි,0.75,0.0667,0,2,short,1.877,1.568,0,0.0,0.0967,0.004883,9.566
S049,044,S049_044.wav,S049_044_mel.npy,සති අන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,සතියන්තේ නිවාඩුවට බිංදුලා ගමේ ගියා,0.3333,0.0333,0,1,long,3.605,3.264,0,0.0,0.0821,0.004005,9.191
S049,045,S049_045.wav,S049_045_mel.npy,මොනවාද ඒවායේ නම්,මොනවාදේව ඒ නම්,0.6667,0.2857,1,2,short,1.856,1.6,0,0.0,0.0727,0.005563,8.75
S049,046,S049_046.wav,S049_046_mel.npy,නංගි උත්තර දුන්නා,නංයි යුත්තර තුන්නා.,1.0,0.2667,1,2,short,1.749,1.312,0,0.0,0.0782,0.00565,11.433
S049,047,S049_047.wav,S049_047_mel.npy,පාර කියන අත්තම්මා,පහර කියන තම්ම,0.6667,0.3333,1,2,short,1.6,1.408,0,0.0,0.0829,0.009387,10.653
S049,048,S049_048.wav,S049_048_mel.npy,ඇයගේ කැපවීම පුදුමාකාරය,ඇයගේ තැපවීම පුතුමාකාරය,0.6667,0.1,0,2,short,2.709,2.389,0,0.0,0.0918,0.003478,8.37
S049,049,S049_049.wav,S049_049_mel.npy,මිනිසාගේ පරම යුතුකම මිනිසාට සේවය කිරීම,මිනිසාගේ ප්‍රමූර් මේ සහට් සේවයක් තින්න,0.8333,0.5455,2,2,long,3.819,2.912,0,0.0,0.0812,0.007789,11.332
S049,050,S049_050.wav,S049_050_mel.npy,අපි මේ වන විට පැය දොළහක් වැඩ කර පැය දොළහක් විවේක ගත්තා,විමේවන විට පේදුරහක් කඩ කර පැය දුළ විවේක ගොත්තා,0.6667,0.3023,1,2,long,4.864,3.744,1,0.16,0.0785,0.008257,11.485
S049,051,S049_051.wav,S049_051_mel.npy,අප කවුරුත් පුදුමයට පත්කරමින් ඈට පණ ආවා,අප කවුට පුදුමයට පත්වරමින් නෑට පොනලව,0.7143,0.3125,1,2,long,3.925,3.136,0,0.0,0.0722,0.009644,10.204
S049,052,S049_052.wav,S049_052_mel.npy,සුගන්ධවත් පුෂ්පයෝ අපගේ සොහොයුරියෝය,සුගන්දනවත් කුෂ්පයව අපගේ සහොයුත් සහොයුතුරියෝය.,1.0,0.3548,2,2,short,5.333,3.84,2,0.352,0.0934,0.005517,8.073
S049,053,S049_053.wav,S049_053_mel.npy,ගංගාවෝ අපගේ සොහොයුරෝ වෙති,ගංකාව අපගේ සුරිවිලව වෙති,0.5,0.4091,2,2,short,4.693,3.232,1,0.832,0.0955,0.001662,6.807
S049,054,S049_054.wav,S049_054_mel.npy,නංගී මට නොදී කිසිවක් නොකනවා ඇතැයි මට සිතේ,නගී මට නොදී කිසිවක් නොකනවා වැතැයි මට සිතේ,0.25,0.0882,0,1,long,5.291,4.512,1,0.384,0.0989,0.005354,7.535
S049,055,S049_055.wav,S049_055_mel.npy,නංගි උදේ පාන්දරින්ම නැගිටියි,රංගේ යුදේ පාන්දයින්ම නැගිටී,1.0,0.32,1,2,short,2.453,2.016,0,0.0,0.0767,0.007897,12.401
S049,056,S049_056.wav,S049_056_mel.npy,ඈ මා ගෙදර යන විට අසනු ඇත,එම ආගිදර යනවිට අස්වෙනුව එත,1.0,0.4444,2,2,long,2.624,2.112,0,0.0,0.0972,0.00775,8.523
S049,057,S049_057.wav,S049_057_mel.npy,ගොවිතැන සඳහා භාවිත වන උපකරණ එකින් එක විස්තර කරද්දී ළමයි සාවධානව අසා සිටියහ,ගොවිතන්න සඳහා භාවිත වලන උපකරණය එකින් එක විස්තර කරද්දියමයි සාවදාවනව දර්ථියහ.,0.6154,0.2097,1,2,long,10.432,7.072,6,0.448,0.101,0.00523,8.767
