image_path,ground_truth
image350/line_006.png,පුදුමයට පත් වුණෙමි.
image350/line_007.png,වූ ආකාරය මම දුටුවෙමි
image351/line_001.png,පොදු දේපළ සුරකිමු
image351/line_002.png,පොදු දේපළ පිරිසිදුව පිළිවෙලට තබා
image351/line_003.png,"පාසල,පන්සල,බැංකුව,බස් නැවතුම වැනි"
image351/line_005.png,"අවෂ්‍ය ලෙස කඩා බිද නොදමින්, නිසි ලෙස"
image351/line_006.png,මෙවැනි ස්ථානවල අගය සැමට වට හා
image351/line_007.png,ගනිමින් අපි ඒවා සුරකිමු
image351/line_008.png,නඩත්තු කරමින් අපි පොදු දේපළ සුරකිමු
image351/line_009.png,දී අපි පොදු දේපළ සුරකීමට දායද
image351/line_010.png,වෙමු
image352/line_011.png,යහපත් ආහාර රටාවකට
image352/line_017.png,හුරු වෙමු
image352/line_030.png,අපි දිනකට නියමිත ප්‍රධාන ආහාර වේල්
image352/line_031.png,"තෙල්,මිරිස්,සීනි,ලුණු අධික ආහාර මෙන් ම"
image352/line_032.png,යහපත් ආහාර රටාවකට හුරු වෙමු
image352/line_035.png,හැකි සෑම විටම පෝෂ්‍ය දායි ආහාර රටාවකට
image352/line_039.png,ආහාර රටාවකට හුරු වෙමු
image352/line_042.png,ක්ෂණික ආහාරවලින් ඈත් වී අපි
image353/line_005.png,"මගේ ගෙවත්තේ සෑම පැළයකම,වැලකම"
image353/line_008.png,"උ ළපටි ගෙඩි, කරල් ලඟම දවසක හොඳ"
image353/line_010.png,ඵලදාවක් එන බව මම දන්නෙමි.
image353/line_014.png,එම අස්වැන්න රැක ගැනීමට මෙම දිනවල
image353/line_017.png,මම බොහෝ වෙහෙසෙමි.
image353/line_020.png,කෘමි උවදුරෙන්ම කුරුළු කොබෙයියන්ගෙන්ද
image353/line_022.png,ආරක්ෂා කර ගනිමින් නුදුරු දිනයක මම සරු
image353/line_024.png,ඵලදාවක් ලබා ගනිමි.
image354/line_006.png,ඔරලෝසුව මමයි
image354/line_007.png,නිසි කළට වැඩ කිරීමට මම ඔබට වේලව
image354/line_009.png,කියා දෙමි
image354/line_011.png,පැය කටුව මිනිත්තු කටුව
image354/line_012.png,මම සහයෝගයෙන් වැඩ කරමි
image354/line_020.png,බිත්තියක රැඳී සිටින මම ඔබ බලන
image354/line_025.png,වාරයක් පාසා සතුටු වෙමි
image355/line_001.png,මම මහ මුහුද වෙමි
image355/line_005.png,දෙමි
image355/line_012.png,විශාල මත්ස්‍යයන් රැකරණය සළසමි
image355/line_015.png,සයුර වන මා බොහෝ ආඩම්බරයෙන්
image355/line_020.png,"ලොකු,පොඩි කවුරුත් ප්‍රිය කරන මහ"
image355/line_024.png,නිල්වන් ජලකඳක් දරා සිටින මම
image355/line_027.png,කළ් ගෙවමි
image355/line_028.png,"රටවල් අතර බොහෝ  විශාල නැව්,"
image355/line_029.png,බෝට්ටු යාත්‍රා කරන්නට ඉඩ ලබා
image356/line_005.png,අසා ලිවීම
image356/line_010.png,කෘෂි කර්මාන්තයේ දි කෘත්‍රිම කෘමි
image356/line_013.png,නාශක භාවිතයෙන් වැළකීම වැදගත් ය
image356/line_015.png,උපකරණයකි.
image356/line_016.png,රූපවාහිනිය ශ්‍රව්‍ය දෘෂ්‍ය සන්නිවේදන
image356/line_018.png,නළුවෝ නෘත්‍ය ශාලාවට ප්‍රවිෂ්ට වෙති
image358/line_014.png,දබරැගිල්ල
image358/line_035.png,දබරැගිල්ල
image358/line_055.png,දබරැගිල්ල
image358/line_059.png,මැදැගිල්ල
image358/line_072.png,මැදැගිල්ල
image358/line_094.png,මැදැගිල්ල
image359/line_004.png,නිරූවණය
image359/line_005.png,නිරූපණය
image359/line_009.png,ප්‍රතිකාර
image360/line_001.png,ප්‍රශ්නාර්ථ ලකුණ
image360/line_002.png,යම් වාක්‍යයකින් ප්‍රශ්නයක් අසන්නේ නම්
image360/line_003.png,ප්‍රශ්න පදය කුමන ස්ථානයේ තිබුණ ද
image360/line_006.png,වාක්‍යය අවසානයේ යොදයි.
image361/line_010.png,"විස්මයාදී ලකුණ,හර්ෂයාදී ලකුණ, තිත්හුල"
image361/line_012.png,පුදුමයක් හැඟවීමේ දී
image361/line_017.png,ප්‍රාර්ථනාවක දී
image361/line_031.png,සතුටක දී
image361/line_048.png,ශෝකයක්‍ර දී
image362/line_008.png,"කැඩී බිදී ගිය නළ පද්ධති, ජල කරාම අලුත්වැඩියා"
image362/line_024.png,කර අපි ජල සම්පත සුරකිමු
image362/line_039.png,"සත්ත්ව මළ මුත්‍රා,කර්මාන්තශාලාවල අපද්‍රව්‍ය අපි"
image362/line_048.png,ජලයට මුසු නොකර අපි ජල සම්පත සුරකිමුු.
image362/line_051.png,මිනිස් පරිභෝජනයට සීමිත වූ ජලයේ අගය
image362/line_057.png,සැමට කියා දී අපි ජල සම්පත සුරකිමු.
image363/line_015.png,ගුරුත්වාකර්ෂණය අඩු යැයි දැන සිටි සඳෙහි දී  මා
image363/line_018.png,පාවී යන ආකාරය මම දත්  දුටුවෙමි
image363/line_034.png,තැන තැන වූ විශාල වලවල් දුටු මම පුදුමයට පත්
image363/line_049.png,වුණෙමි.
image363/line_061.png,හිරු කිරණ දැවී මත් සමඟ සඳ ආලෝකමත් වූ අයුරු
image363/line_077.png,මම දුටුවෙමි.
image364/line_015.png,අකාරාදි පිළිවෙළට ලියන්න
image364/line_033.png,"යසිදු,සෙත්වි,ඉෂාන්, මින්තක,ශස්මිණ."
image364/line_040.png,"සඳැසි,බවිදු,වත්මා,හිරුන්,නෙතුමි."
image364/line_052.png,"චාතූර්,බෙවින්දි,ටුනාල්,සෙනිරු,යුහස්"
image364/line_055.png,"විනුදි,තෂ්මිල,ඉමිර,චෙනූල්, කෙමිදුු"
image364/line_058.png,"සෙනුදි,දෙසඳි,ඕෂධී,මනිෂා,යෙතුල"
image364/line_061.png,"චතුලි,සුමෙත්යා,දහම්සා,ටෙනායා,රිතික"
image365/line_005.png,කෘෂි කර්මාන්තයේ දී කෘතිම කෘමිනාශක
image365/line_006.png,භාවිතයෙන් වැළකීම වැදගත් ය.
image365/line_010.png,රූපවාහිනිය ශ්‍රව්‍ය  දෘශ්‍ය සන්නිවේදන
image365/line_013.png,උපකරණයකි.
image366/line_002.png,වෛද්‍යවරයා
image366/line_006.png,පුණ්‍ය
image366/line_009.png,රාජ්‍ය
image366/line_014.png,රම්‍ය
image366/line_024.png,චෛත්‍යය
image367/line_001.png,මාර්ටින් වික්‍රමසිංහ මහතා රචනා කළ මඩොල්
image367/line_002.png,දූව නම් ළමා නව කතා පොතට මම බොහෝ
image367/line_016.png,ප්‍රිය කරමි.
image367/line_021.png,එහි ඇති අපූරු සිතුවම් නිසා මම එයට
image367/line_028.png,වඩාත් ඇලුම් කරමි
image367/line_029.png,උපාලි හා ජින්නා අතර සිදුවන වීරක්‍රියා
image367/line_030.png,නිසා මම එයට වඩාත් ඇලුම්
image368/line_001.png,ප්‍රබල සන්නිවේදන මාධ්‍යයක් වන රූපවාහිනිය
image368/line_002.png,හඳුන්වා දුන්නේ ය
image368/line_003.png,ශ්‍රව්‍ය දෘශ්‍ය සන්නිවේදන මාධ්‍යයක් වන
image368/line_004.png,රූපවාහිනිය ලොව තොරතුරු එසැණින් අප
image368/line_006.png,අප වෙත ගෙන එයි.
image368/line_007.png,"ආගමික,දේශපාලික,ක්‍රීඩා,ආර්ථික හා"
image368/line_013.png,ජෝන් ලෝගී  බෙයාර්ඩ් මහතා ලොවට
image368/line_014.png,සාමාජිය තොරතුරු ගෙන එන රූපවාහිනිය
image368/line_018.png,අපේ යහපැවැත්මට අපි භාවිතා කරමු.
image369/line_001.png,මම පවුලේ අය සමඟ මාතලේ රිවස්ටන්
image369/line_002.png,සිරි නැරඹීමට විනෝද චාරිකාවක් ගියෙමි.
image369/line_003.png,"මීදුමෙන් වැසුණු කඳු පන්ති, කඩා හැලෙන"
image369/line_004.png,දිය ඇලි එහි ඇති ගස්වැල් දැක මම
image369/line_005.png,සතුටු වුණෙමි.
image369/line_006.png,"නටා,ගයා,වයා ආ ගිය එම විනෝද ගමනෙන්"
image369/line_007.png,මම බොහෝ සතුටට පත් වුණෙමි
image370/line_003.png,ජල සම්පත සුරකිමු.
image370/line_006.png,"කැඩී බිදී ගිය ජල නළ පද්ධති, ජල කරාම අලුත්වැඩියා"
image370/line_008.png,කර අපි ජල සම්පත සුරකිමු.
image370/line_011.png,"සතුන්ගේ මළ මුත්‍රා,කර්මාන්තශාලා වලින් පැමිණෙන"
image370/line_013.png,අපද්‍රව්‍ය ජලයට  එක් නොකර අපි ජල සම්පත සුරකිමුු.
image370/line_017.png,මිනිස් පරිභෝජනයට සීමිත වූ ජලයෙහි අගය අන්  අයට
image372/line_001.png,උදෑසනක අසිරිය
image372/line_013.png,මඳ සුළඟට පීපී නළවෙන පුෂ්පයෝ උදෑසන අසිරිමත්
image372/line_028.png,කරති
image372/line_038.png,උදෑසන අසිරිමත් කරයි.
image372/line_040.png,"දසතින් ඇසෙන කුරුලු ගීතය,සුදු කොක් රෑනක සේ"
image372/line_044.png,පාසල වෙත පිය නගන සිසූහු උදැසන තවතවත්
image372/line_046.png,මීදුම් සලු පෙරවූ කඳු අතරින් නැගඑන හිරු කුමරා
image373/line_011.png,"මම ගොඩක් කවි,කතන්දර"
image373/line_014.png,ලියලා තියෙනවා.
image373/line_023.png,මම මිනිසුන්ගේ දැනුම වර්ධන
image373/line_024.png,කර ගැනීමට උදවු වෙනවා.
image374/line_015.png,"පුස්තකාලයකට,ආගමික ස්ථානයකට"
image374/line_016.png,සහ වෙනත් පොදු ස්ථාන වලට
image374/line_017.png,ගිය විට එහි ඇති උපදෙස් කියවා
image374/line_021.png,හෝ අසා එම උපදෙස් වලට අනුව
image374/line_022.png,කටයුතු කිරීමට සිදුවීම.
image374/line_024.png,පාඩමක් කර අවසානයේ දී දෙනු
image375/line_003.png,වැස්ස අපට ස්ව්භාවිකව ලැබෙන
image375/line_007.png,සම්පතකි
image375/line_010.png,වැස්ස යනු අපට ජලය ලැබෙන
image375/line_014.png,ප්‍රධාන මාර්ගයකි
image375/line_016.png,කෘෂිකර්මාන්ත කටයුතු සඳහා
image375/line_017.png,වැස්ස අවශ්‍ය වේ
image375/line_019.png,අධික වර්ෂාව නිසා ගංගා පිටාර
image375/line_021.png,ගලය
image375/line_027.png,වැස්ස ලැබීමෙන් අවට පරිසරය
image375/line_030.png,හා ගස්කොළත් ප්‍රණවත් වේ.
image376/line_001.png,කළණ ළමා
image376/line_003.png,ප්‍රවෘත්ති ප්‍රකාශයකදී මුලින්ම සිදු
image376/line_006.png,ජාත්‍යන්තර මාතෘ භාෂාව සමරන
image376/line_008.png,දිනය කුමක්ද?
image376/line_011.png,ප්‍රවෘත්ති කියවා පිළිතුරු ලියන්න
image376/line_014.png,කරන්නේ කුමක්ද?
image376/line_015.png,සේවයේ නම කුමක්ද?
image376/line_018.png,මාතෘ භාෂාව සමරන රටවල් ගණන
image376/line_020.png,සිරස්තල
image376/line_021.png,ප්‍රවෘත්ති ඉදිරිපත් කරන රූපවාහිනී
image378/line_002.png,කතරගම
image378/line_003.png,ඇසළ
image378/line_007.png,උමඟ
image378/line_021.png,ඓක්‍යය
image378/line_027.png,දඹල
image378/line_028.png,පරණ
image378/line_029.png,ටකය
image42/line_008.png,මම මුහුදු වෙරළ සැදෑ කලය ගත කරමි
image42/line_009.png,සැදෑ කාලයේ දී මම මුහුදු වෙරළෙ සරුංගළ්
image42/line_011.png,යවමි
image42/line_012.png,සැදෑ අඳුර සමඟ මම මුහුදු වෙරළේ වැළි
image42/line_013.png,සැදෑ අහසේ ඉර බැස යන ආකාරය මම
image42/line_014.png,මුහුදු වෙරළේ සිට නරඹමි.
image43/line_009.png,මේවාට ස්ත්‍රීලිංග පද ලියමු
image43/line_018.png,දරුවා  දැරිය
image43/line_033.png,තාත්තා  අම්මා
image43/line_042.png,ආතා  අත්තම්මා
image43/line_054.png,ලොකු තාත්තා  ලොකු අම්මා
image43/line_060.png,ස්වාමිපුරුෂයා  බිරිඳ
image43/line_074.png,පූසා  පූසි
image43/line_077.png,ගුරුතුමා  ගුරුතුමිය
image43/line_079.png,සිගිත්තා  සිගිත්තිය
image44/line_011.png,අසා ලිවීම
image44/line_014.png,කරණම
image44/line_020.png,කළගුණ
image44/line_024.png,කළමණාකරනය
image44/line_025.png,කළු
image44/line_029.png,කළු ගල
image44/line_031.png,කැකුළු
image44/line_035.png,කැළණි
image44/line_038.png,කැලෑව
image44/line_041.png,කලඹ
image46/line_003.png,හොඳ දෙයක් කෑම.
image46/line_006.png,දඟ වැඩ නොකිරීම.
image46/line_008.png,ගුරුවරුන්ට කීකරු වීම.
image46/line_010.png,මකුළු දැල් කැඩීම.
image46/line_013.png,කුරුට නොගෑම.
image46/line_015.png,සතටින් පාඩම් වැඩ කිරීම.
image46/line_018.png,වැඩිහිටියන් කීකරු වීම.
image46/line_019.png,හොඳ වචන කතා කිරීම.
image47/line_005.png,පහත වාක්‍ය වල ඇති වචන
image47/line_006.png,පාපිල්ලේ ප්‍රභේද තුන අනුව
image47/line_008.png,වෙන වෙන ම ලියන්න
image47/line_009.png,අම්මා තුඹ කරවිල තුනට කපා
image47/line_010.png,තුනපහ දා රසට ඉව්වා ය.
image47/line_012.png,මුද්දර එකතු කිරීම මුදිතාගේ
image47/line_016.png,විනොදාංශයය.
image47/line_020.png,රුචිර රුවන්වැල්ල විදුහලේ
image47/line_024.png,ඉගෙනම ලබය
image47/line_030.png,රුවන් පොළට ගොස් මුරුංගා
image47/line_033.png,සහ තුඹ කරවිල ගෙනාවේ ය.
image48/line_003.png,කෙටි වක් පාපිල්ල
image48/line_008.png,තුඹ
image48/line_019.png,කෙටි කොන් පාපිල්ල
image49/line_001.png,උදෑසනක අසිරිය
image49/line_002.png,මීදුම් සලු පෙරවූ කඳු අතරින් නැගඑන හිරු කුමරා
image49/line_003.png,උදැසන අසිරිමත් කරයි.
image49/line_005.png,"දසතින් ඇසෙන කුරුලු ගීතය, සුදු කොක් රෑනක සේ"
image49/line_006.png,පාසල වෙත පිය නගන සිසූහු උදෑසන තවතවත්
image49/line_007.png,මඳ සුළඟට පීපී නැළවෙන පුෂ්පයෝ උදෑසන අසිරිමත්
image49/line_008.png,අසිරිමත් කරති.
image49/line_009.png,කරති.
image50/line_009.png,පොදු දේපළ සුරකිමු
image50/line_017.png,"පාසල, පන්සල, බැංකුව, බස්නැවතුම වැනි"
image50/line_019.png,පොදු දේපළ පිරිසිදුව පිළිවෙළට තබා ගනිමින්
image50/line_021.png,අපි ඒවා සුරකිමු.
image50/line_025.png,"අනවශ්‍ය ලෙස කඩා බිඳ නොදමමින්, නිසි ලෙස නඩත්තු"
image50/line_032.png,කරමින් අපි පොදු දේපළ සුරකිමු.
image50/line_039.png,මෙවැනි ස්ථානවල අගය සැමට වටහ දී අපි පොදු
image51/line_004.png,ජල සම්පත සුරකිමු
image51/line_006.png,"කැඩී බිඳි ගිය ජල පද්ධති, ජල කරාම අලුත්වැඩියාකර"
image51/line_009.png,අපි ජල සම්පත සුරකිමු
image51/line_013.png,අපවිත්‍ර දේ ජලයට මුසු නොකළ අපි ජල සම්පත
image51/line_022.png,මිනිස් පරිභෝජනයට සීමීත ව ජලයෙහි අගය සැමට
image51/line_026.png,කියා දී අපි ජල සම්පත සුරකිමු
image52/line_004.png,මම හඳමතට පා තැබුවෙමි.
image52/line_007.png,ගුරුත්වාකර්ෂණය අඩු යැයි දැන සිටි සඳෙහි දී
image52/line_011.png,මා පාවී යන ආකාරය මම අත් දුටුවෙමි.
image52/line_013.png,තැන තැන වූ විශාල වලවල් දුටු මම පුදුමයට
image52/line_016.png,පත්වුණෙමි.
image52/line_020.png,හිරු කිරණ ලැබීමත් සමග සඳ ආලෝකමත්
image52/line_022.png,වූ අයුරු මම දුටුවෙමි.
image53/line_001.png,මගේ ආදරණීය ගුරුතුමිය
image53/line_002.png,යහපත් ගුණ ධර්ම හා අපට අවශ්‍ය විවිධ විෂය
image53/line_003.png,වර්ණවත් සාරිවලින් සැරසී ඇය උදේම පාසලට
image53/line_004.png,කොටස් ඇය අපට මැනවින් උගන්වයි.
image53/line_005.png,පැමිණෙයි.
image53/line_006.png,අපගේ දෙවැනි මවු වැනි මගේ ගුරුතුමිය
image53/line_008.png,සියළු දෙනා ගැන නිතර සොයා බලයි.
image54/line_001.png,ඉතිං පහුවදාත් නරිහාමිට ලොකු
image54/line_002.png,ඇවිදගෙන යනකොට නරිහාමිට
image54/line_003.png,කන්න දෙයක් හොයාගෙන කැලේ
image54/line_004.png,බඩගින්නක් හැදුණා. එදත්
image55/line_017.png,ඔරලෝසුව මමයි
image55/line_025.png,නිසි කලට වැඩ කරන ඔබට අවැසි වේලාව මම
image55/line_034.png,නිවැරදිව ලබා දෙමි.
image55/line_038.png,"පැය කටුව, මිනිත්තු කටුව, තප්පර කටුව හා"
image55/line_041.png,මම යුහුසුලුව වැඩ කරමි.
image55/line_043.png,නිවසේ බිත්තියක රැඳී සිටින මා ඔබ බලන බලන
image55/line_045.png,වාරයක් පාසා මම සතුටු වෙමි.
image56/line_007.png,යහපත් ආහාර රටාවකට හුරුවෙමු.
image56/line_011.png,අපි දිනකට නියමිත ප්‍රධාන ආහාර වේල් තුන නිසි
image56/line_015.png,කලට ගෙන යහපත් ආහාර රටාවකට හුරුවෙමු
image56/line_019.png,"තෙල්, මිරිස්, සීනි, ලුණු අධික ආහාර මෙන්ම"
image56/line_023.png,ක්ෂණික භාවිතයෙන් ඈත් වී අපි යහපත්
image56/line_027.png,ආහාර රටාවකට හුරුවෙමු.
image56/line_033.png,හැකි සෑම විටම පෝශ්‍යදායී ආහාර වේලක්ම
image56/line_043.png,අපි යහපත් ආහාර රටාවකට හුරුවෙමු.
image58/line_003.png,උපදෙස් කියවා ප්‍රතිචාර දක්වමු.
image58/line_005.png,පහත සඳහන් වාක්‍යවල සුදුසු විරාම
image58/line_006.png,ලකුණු යොදා වාක්‍ය නැවත ලියන්න
image58/line_008.png,මම පාසල් යමි
image58/line_009.png,මම පාසල් යමි
image58/line_012.png,පුතේ මෙහාට එන්න යැයි තාත්තා
image59/line_001.png,විස්තර කථන
image59/line_003.png,"ක්‍රිකට්, ෆුට්බෝල් වැනි ක්‍රීඩා පැවැත්වෙ"
image59/line_004.png,පාසලේ පැවැත්වෙන ක්‍රීඩා උත්සවයක්
image59/line_006.png,ගොඩනැඟිල්ලක් විවෘත කිරීමක්
image59/line_009.png,"යම් අවස්ථාවක්, සිද්ධියක් දෙස බලා සි"
image59/line_012.png,පොළක්
image59/line_015.png,පෙරහරක් ආද
image60/line_002.png,වැරැදි සෑදීම
image60/line_006.png,ප්‍රතිසංස්කරණය
image60/line_007.png,ප්‍රතිසංස්කරණය
image60/line_009.png,ප්‍රතිසංස්කරණය
image60/line_010.png,ප්‍රතිසංස්කරණය
image60/line_015.png,ප්‍රතිසංස්කරණය
image60/line_020.png,ජ්‍යේෂ්ඨ
image60/line_022.png,ජ්‍යේෂ්ඨ
image60/line_024.png,ජ්‍යේෂ්ඨ
image60/line_026.png,ජ්‍යේෂ්ඨ
image61/line_004.png,පරිප්පු
image61/line_005.png,සාක්කුව
image61/line_009.png,ආභරණ
image61/line_010.png,අරුතිනි
image61/line_012.png,අනුසාරයෙනි
image61/line_014.png,දකුණු පළාත්
image61/line_016.png,පියාසර
image61/line_018.png,අවුළුවන්ට
image61/line_020.png,ව්‍යහාරයේ
image61/line_022.png,අවස්ථා
image62/line_004.png,නෙලුම් මල් සියපත්
image62/line_005.png,නෙලුම් මල් සියපත්
image62/line_007.png,නෙලුම් මල් සියපත්
image62/line_009.png,නෙලුම් මල් සියපත්
image62/line_012.png,නෙලුම් මල් සියපත්
image62/line_016.png,නෙලුම් මල් සියපත්
image62/line_020.png,නෙලුම් මල් සියපත්
image62/line_024.png,නෙලුම්මල් සියපත්
image63/line_005.png,මාලා ගාල්ලට යනවා.
image63/line_010.png,නයනා මාතරට ආවා
image63/line_015.png,තාරාවා පාරට ආවා.
image64/line_012.png,පැමිණීම නොපැමිණීම
image64/line_014.png,අවශ්‍ය අනවශ්‍ය
image64/line_020.png,පුහුණු නුපුහුණු
image64/line_027.png,නිවැරදි වැරදි
image64/line_029.png,අලුත් පරණ
image64/line_033.png,වගන්ති ලියන්න
image65/line_003.png,ඇඟ බේරගන්න වගකීමෙන් බේරීම.
image65/line_004.png,හීන් දාඩිය දැම්මා දැඩි සේ බියට පත් වීම
image65/line_005.png,අහසේ මාලිග ඉටු නොවන සිහින මැවීම.
image65/line_006.png,අබමල් රේණුවක් ඉතාම කුඩා ප්‍රමාණයක්.
image66/line_006.png,කර උස්සා අප දෙස බලා සිටින මිනිසුන්
image66/line_012.png,හෙලිකොප්ටර් යනා පරිද්දෙනි.
image66/line_014.png,ගඟ දෙපස සිටින මුරකරුවන් වැන්න.
image66/line_016.png,ගඟ හා රහස් කොඳුරන ලෙසිනි.
image66/line_018.png,අඬු විහිඳාගත් දැවැන්ත සතෙකු මෙනි.
image67/line_005.png,විස්තර කථන
image67/line_008.png,"යම් අවස්ථාවක්, සිද්ධියක් දෙස බලා සිට ඒ"
image67/line_013.png,පිළිබඳව විස්තර කර දීම විස්තර කථනයක
image67/line_015.png,ලෙසින් හඳුන්වයි.
image67/line_018.png,පාසලේ පැවැත්වෙන ක්‍රීඩා උත්සවයක්
image67/line_019.png,ගොඩනැඟිල්ලක් විවෘත කිරීමක්
image67/line_023.png,පොළක්
image67/line_026.png,පෙරහරක
image68/line_005.png,මම ගුරුවරියක් වෙමි.
image68/line_007.png,පුංචි දරුවන්ට දැනුම කුසලතා
image68/line_012.png,ම හොඳ අකල්ප ලබා දීමට ම
image68/line_015.png,කැපවෙමි.
image68/line_019.png,දරුවන්ගේ දක්ෂතා දකින විට මා
image68/line_020.png,හට සතුටක් ඇති වෙයි.
image68/line_021.png,ඉගෙනගැනීමට කම්මැලි දරුව
image68/line_022.png,දැක මට දුකක් සිතෙයි.
image68/line_023.png,මගෙන් ඉගෙන ගන්නා දරුවන්
image69/line_013.png,අවබෝධය
image69/line_015.png,පාඩම කියවා උත්තර ලියන්න
image69/line_016.png,තැපැල් සේවාවේ නිරත පරෙවි
image69/line_017.png,කණ්ඩායමට සම්මාන ලැබුණේ
image69/line_019.png,වෙනුවෙන් ද?
image69/line_023.png,දෙපාර්තුමේන්තුවේ කාරයක්ෂම සහ
image69/line_026.png,ගුණාත්මක සේවාවි වෙනුවෙන්
image69/line_032.png,කම්බුට තම රැකියාව නැති වේ
image69/line_041.png,යැයි සැක පහළ වීමට හේතුව
image69/line_044.png,කුමක් ද?
image69/line_046.png,පරිගණක මගින් එකිනෙකා අතර
image69/line_053.png,කතා කර ගන්න පුළුවන් ක්‍රමයක්
image69/line_054.png,කම්බු නමැති තැපැල්කරු ලිපි
image70/line_007.png,මුදල නම් කාසි
image70/line_008.png,ගහක නොපිපෙන මල බිම්මල
image70/line_010.png,දකුණු අත
image70/line_014.png,වන්දි මුදල වන්දි නම් දඩ
image70/line_015.png,කඩදාසි
image70/line_017.png,"මිනිසෙක් කොටියෙකු, එළුවකු සහ"
image70/line_019.png,තම්පලා මිටියකුත් රැගෙන ගඟකින්
image70/line_021.png,එතර වීමට ගියා වරකට ඔරුවෙන්
image70/line_023.png,එගොඩ විය හැක්කේ දෙදෙනෙකුටයි.
image70/line_024.png,මිනිස් මුලින් කොටියා රැගෙන ගියහොත්
image70/line_025.png,එළුවා තම්පලා මිටිය කනවා මුලින්
image71/line_004.png,එළුවා ව කනවා කෙසේ හෝ
image71/line_008.png,ගැටලුවක් නොමැතිව එගොඩ වීම
image71/line_011.png,සිදු වුණා ඒ කෙසේ ද?
image71/line_012.png,සත් සමුදුරේ දිය පලලේ උපන්නේ
image71/line_013.png,එම සමුදුරේ දිය මතු පිට පිපෙන් නේ
image71/line_014.png,වැස්සට පිනි බාබා නිතරම මෝරන් නේ
image71/line_015.png,අද බැරි නම් හෙට තෝරා එවන් නේ
image71/line_018.png,සත් සමුදුරේ දිය පල්ලේ තිබෙයි අල
image71/line_019.png,එම සමුදුරේ දිය මතුපිට තිබෙයි කොළ
image71/line_020.png,වැස්සට පිනි බබා මෝරන කැකුළු මල
image71/line_021.png,මස්ටකයන්ට මුතු කුඩයක් නෙලුම් මල
image72/line_007.png,කර උස්සා අප දෙස බලා සිටින මිනිසුන් මෙනි
image72/line_012.png,හෙලිකොප්ටර් යානා පරිද්දෙනි.
image72/line_014.png,අඬු විහිදාගත් දැවැන්ත සතෙකු මෙනි.
image72/line_016.png,ගඟ දෙපස සිටින මුරකරුවන් වැන්න
image73/line_005.png,සුහද
image73/line_015.png,රුලං
image73/line_017.png,තුලාව
image73/line_018.png,සුළඟ
image74/line_004.png,යම් දෙයක් කෙනෙක් හෝ  අවස්ථවක් යම්
image74/line_006.png,දෙයක්ව කෙනෙකුට හෝ අවස්ථාවකට සමාන
image74/line_007.png,කිරීම සඳහා යොදන පද
image74/line_008.png,මෙනි
image74/line_015.png,පරිද්දෙනි
image74/line_019.png,වැන්න
image74/line_022.png,ලෙසිනි
image74/line_025.png,සේ
image74/line_033.png,වගේ
image74/line_041.png,වගෙයි
image74/line_046.png,වාගේ
image74/line_049.png,බඳ
image74/line_053.png,වැනි
image74/line_060.png,මෙත්
image75/line_001.png,කාර්යශූර
image75/line_002.png,රූඩි ඉඟි වැකි
image75/line_003.png,කාර්යශූර
image76/line_001.png,යුගල පද භාවිතයෙන් වැකි සාදමු.
image76/line_009.png,අයියා සහ අක්කා අනම් මනම් කතා කරති.
image76/line_010.png,ගමේ මිනිස්සු වාද විවාද කරති.
image76/line_011.png,යාචකයාට ළමයි විහිළු තහළු කරති
image76/line_012.png,"මැජික් කරුවා ගේ වේදිකාවේ ""අරුම පුදුම මැජික්"""
image76/line_014.png,යනවෙන් පුවරුවක් තිබෙයි.
image76/line_017.png,තාත්තා අලුත් අවුරුදු දවසට පෙර අස්සක් මුල්ලක් නෑර
image76/line_019.png,පිරිසිදු කරයි.
image77/line_002.png,සැඟවුණු අර්ථයක් ඇත
image77/line_005.png,අවස්ථාවට ගැළපෙන ලෙස යොදයි.
image77/line_013.png,ඇඟ බේරා ගන්නවා.
image77/line_019.png,වගකීමකින් බේරීම.
image77/line_022.png,ඉටු නොවන සිහින මැවීම.
image77/line_024.png,අබ මල් රේණුවක්
image77/line_025.png,දැඩි සේ බියට පත්වීම
image77/line_027.png,හීන් දාඩිය දැම්මා.
image77/line_028.png,අහසේ මාලිගා
image77/line_029.png,මුරුංගා අත්තේ තියනවා.
image77/line_030.png,රවටණු පිණිස වර්ණනා කිරීම.
image78/line_003.png,උපදේශාත්මක වැකි මෙලෙස හඳුන්වයි.
image78/line_007.png,අද කළ යුතු දේ හෙටට කල් නොදමන්න.
image78/line_010.png,අද කළ යුතු දේ අදම කරන්න හෙටට කල් නොදමන්න
image78/line_012.png,ඇඟිල්ලේ තරමට ඉදිමෙන්න.
image78/line_014.png,ප්‍රමාණයට වඩා අහංකාර නොවන්න.
image78/line_017.png,පනින්න පෙර සිතා බලනු
image78/line_019.png,යමක් කිරීමට පෙර සිතා බලන්න.
image79/line_002.png,සවන්දී නිවැරදිව ලියමු.
image79/line_007.png,උදෙන් ම අවදි වූ මම පාසල් යාමට
image79/line_010.png,"සූදානම් වුණෙමි. ""අද වහිද,"" තාත්තා නිවස"
image79/line_011.png,"තුළ සිට ඇසුවේ ය. ""වහින්න වගේ"" අම්මා"
image79/line_013.png,කියා ආශිර්වාද කළහ.
image79/line_014.png,පිට වන විට අම්මා සහ තාත්තා බුදු සරණ
image79/line_015.png,"කිවුවේය. මම පැන්සල්, මකනය, රූල, ගම්"
